year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,BIHAR,DARBHANGA,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,DARBHANGA,SCHEDULED CASTE,TOTAL,ALL CLASSES,53759,9770,0,0,53759,9770
2015-16,BIHAR,DARBHANGA,SCHEDULED TRIBES,TOTAL,MARGINAL,159,106,0,0,159,106
2015-16,BIHAR,DARBHANGA,SCHEDULED TRIBES,TOTAL,SMALL,1,1,0,0,1,1
2015-16,BIHAR,DARBHANGA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,1,2,0,0,1,2
2015-16,BIHAR,DARBHANGA,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,BIHAR,DARBHANGA,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,DARBHANGA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,161,110,0,0,161,110
2015-16,BIHAR,DARBHANGA,OTHERS,TOTAL,MARGINAL,450078,110593,0,0,450078,110593
2015-16,BIHAR,DARBHANGA,OTHERS,TOTAL,SMALL,24782,29292,102,102,24884,29394
2015-16,BIHAR,DARBHANGA,OTHERS,TOTAL,SEMIMEDIUM,10285,25785,14,39,10299,25824
2015-16,BIHAR,DARBHANGA,OTHERS,TOTAL,MEDIUM,1367,6414,0,0,1367,6414
2015-16,BIHAR,DARBHANGA,OTHERS,TOTAL,LARGE,8,106,0,0,8,106
2015-16,BIHAR,DARBHANGA,OTHERS,TOTAL,ALL CLASSES,486520,172190,116,141,486636,172331
2015-16,BIHAR,DARBHANGA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,149,76
2015-16,BIHAR,DARBHANGA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,33,50
2015-16,BIHAR,DARBHANGA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,18,45
2015-16,BIHAR,DARBHANGA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,15,94
2015-16,BIHAR,DARBHANGA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,6,73
2015-16,BIHAR,DARBHANGA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,221,339
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED CASTE,TOTAL,MARGINAL,106132,23512,15055,3071,121187,26582
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED CASTE,TOTAL,SMALL,1611,2196,798,1221,2409,3417
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,219,564,129,317,348,881
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED CASTE,TOTAL,MEDIUM,2,10,0,0,2,10
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED CASTE,TOTAL,ALL CLASSES,107964,26281,15982,4609,123946,30890
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED TRIBES,TOTAL,MARGINAL,331,79,108,21,439,99
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,EAST CHAMPARAN,SCHEDULED TRIBES,TOTAL,ALL CLASSES,331,79,108,21,439,100
2015-16,BIHAR,EAST CHAMPARAN,OTHERS,TOTAL,MARGINAL,655326,140633,129142,30872,784468,171505
2015-16,BIHAR,EAST CHAMPARAN,OTHERS,TOTAL,SMALL,29789,34106,10003,11960,39792,46066
2015-16,BIHAR,EAST CHAMPARAN,OTHERS,TOTAL,SEMIMEDIUM,12141,31827,5679,15482,17820,47309
2015-16,BIHAR,EAST CHAMPARAN,OTHERS,TOTAL,MEDIUM,3114,15992,1415,7297,4529,23288
2015-16,BIHAR,EAST CHAMPARAN,OTHERS,TOTAL,LARGE,111,1218,50,590,161,1808
2015-16,BIHAR,EAST CHAMPARAN,OTHERS,TOTAL,ALL CLASSES,700481,223776,146289,66201,846770,289978
2015-16,BIHAR,EAST CHAMPARAN,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,2001,527
2015-16,BIHAR,EAST CHAMPARAN,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,332,386
2015-16,BIHAR,EAST CHAMPARAN,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,201,552
